CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Map,Segment,Cluster,AI_Segment
17015,29,217,1842.56,4,5,4,454,45,Loyal Customers,0,Loyal Customers
17017,3,252,8694.26,5,5,5,555,55,Champions,0,Loyal Customers
17018,41,16,920.1,3,2,3,323,32,About To Sleep,1,At Risk
17019,11,234,1272.61,5,5,4,554,55,Champions,0,Loyal Customers
17022,31,7,71.0,4,1,1,411,41,Promising,0,Loyal Customers
17024,45,3,95.85,3,1,1,311,31,About To Sleep,1,At Risk
17025,61,9,357.77,3,1,2,312,31,About To Sleep,1,At Risk
17026,185,4,154.82999999999998,1,1,1,111,11,Hibernating,1,At Risk
17027,79,153,890.29,2,5,3,253,25,Can't Lose,1,At Risk
17029,111,2,716.0,2,1,3,213,21,Hibernating,1,At Risk
17030,64,11,146.87,3,1,1,311,31,About To Sleep,1,At Risk
17031,12,22,380.35,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
17033,86,28,1030.14,2,2,4,224,22,Hibernating,1,At Risk
17034,16,30,745.52,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
17035,246,28,433.53,1,2,2,122,12,Hibernating,3,Churned (Lost)
17037,88,75,1267.32,2,4,4,244,24,At Risk,1,At Risk
17038,30,22,112.4,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
17040,138,15,449.73,2,2,2,222,22,Hibernating,1,At Risk
17041,27,70,1081.57,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17042,3,98,1044.38,5,4,4,544,54,Champions,0,Loyal Customers
17043,32,102,1735.18,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17044,25,6,948.48,4,1,4,414,41,Promising,0,Loyal Customers
17045,113,22,339.44,2,2,2,222,22,Hibernating,1,At Risk
17046,157,22,642.02,2,2,3,223,22,Hibernating,1,At Risk
17047,85,65,1100.9,2,4,4,244,24,At Risk,1,At Risk
17048,118,43,925.35,2,3,3,233,23,At Risk,1,At Risk
17049,3,318,5659.9800000000005,5,5,5,555,55,Champions,0,Loyal Customers
17050,96,316,3228.84,2,5,5,255,25,Can't Lose,0,Loyal Customers
17051,194,43,247.14,1,3,1,131,13,At Risk,3,Churned (Lost)
17052,28,92,413.75,4,4,2,442,44,Loyal Customers,0,Loyal Customers
17053,131,13,498.48,2,1,3,213,21,Hibernating,1,At Risk
17054,28,83,1356.33,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17058,82,62,1179.89,2,4,4,244,24,At Risk,1,At Risk
17059,30,516,3095.04,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17060,266,5,234.24,1,1,1,111,11,Hibernating,3,Churned (Lost)
17061,74,99,5232.2300000000005,2,4,5,245,24,At Risk,1,At Risk
17062,314,70,538.37,1,4,3,143,14,At Risk,3,Churned (Lost)
17063,21,78,1461.14,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17064,59,62,859.35,3,4,3,343,34,Loyal Customers,1,At Risk
17068,12,296,4552.14,5,5,5,555,55,Champions,0,Loyal Customers
17069,28,143,2709.7000000000003,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17070,114,64,312.14,2,4,2,242,24,At Risk,1,At Risk
17071,28,140,2429.03,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17073,18,174,1446.09,4,5,4,454,45,Loyal Customers,0,Loyal Customers
17075,18,77,834.12,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17076,36,25,841.0799999999999,3,2,3,323,32,About To Sleep,0,Loyal Customers
17078,36,28,378.2,3,2,2,322,32,About To Sleep,0,Loyal Customers
17079,78,2,118.8,2,1,1,211,21,Hibernating,1,At Risk
17080,22,8,287.62,4,1,2,412,41,Promising,0,Loyal Customers
17081,25,64,290.16,4,4,2,442,44,Loyal Customers,0,Loyal Customers
17082,33,81,2003.85,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17083,109,52,1405.78,2,3,4,234,23,At Risk,1,At Risk
17084,35,162,2949.75,3,5,5,355,35,Loyal Customers,0,Loyal Customers
17085,123,187,1566.65,2,5,4,254,25,Can't Lose,1,At Risk
17086,7,96,2050.08,5,4,4,544,54,Champions,0,Loyal Customers
17088,28,115,1991.01,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17090,4,63,2043.95,5,4,4,544,54,Champions,0,Loyal Customers
17091,3,195,3827.76,5,5,5,555,55,Champions,0,Loyal Customers
17092,50,125,1777.78,3,5,4,354,35,Loyal Customers,0,Loyal Customers
17094,322,14,302.0,1,2,2,122,12,Hibernating,3,Churned (Lost)
17095,23,74,1324.16,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17096,15,48,1022.13,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
17097,2,211,954.42,5,5,4,554,55,Champions,0,Loyal Customers
17100,18,65,971.74,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17101,10,42,1621.73,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
17102,262,1,25.5,1,1,1,111,11,Hibernating,3,Churned (Lost)
17105,159,90,665.78,2,4,3,243,24,At Risk,1,At Risk
17107,33,418,10815.43,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17109,29,117,885.04,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17110,165,12,163.29999999999998,2,1,1,211,21,Hibernating,1,At Risk
17111,47,30,248.61,3,3,1,331,33,Need Attention,1,At Risk
17114,6,127,808.62,5,5,3,553,55,Champions,0,Loyal Customers
17115,8,39,837.5,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
17117,288,9,116.2,1,1,1,111,11,Hibernating,3,Churned (Lost)
17118,318,10,157.02,1,1,1,111,11,Hibernating,3,Churned (Lost)
17119,3,35,606.91,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
17120,233,18,307.46,1,2,2,122,12,Hibernating,3,Churned (Lost)
17122,119,7,138.32,2,1,1,211,21,Hibernating,1,At Risk
17123,162,9,345.29999999999995,2,1,2,212,21,Hibernating,1,At Risk
17124,185,32,298.89,1,3,2,132,13,At Risk,1,At Risk
17125,50,40,259.35,3,3,2,332,33,Need Attention,1,At Risk
17126,152,260,1004.75,2,5,4,254,25,Can't Lose,1,At Risk
17128,335,14,157.09,1,2,1,121,12,Hibernating,3,Churned (Lost)
17131,5,134,2463.17,5,5,5,555,55,Champions,0,Loyal Customers
17133,16,27,4892.240000000001,4,2,5,425,42,Potential Loyalists,0,Loyal Customers
17134,107,24,425.0,2,2,2,222,22,Hibernating,1,At Risk
17135,16,52,1139.73,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
17138,276,24,380.5,1,2,2,122,12,Hibernating,3,Churned (Lost)
17139,16,478,10668.47,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17140,247,20,465.32,1,2,2,122,12,Hibernating,3,Churned (Lost)
17142,239,15,579.0,1,2,3,123,12,Hibernating,3,Churned (Lost)
17144,1,48,984.57,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
17146,106,35,749.78,2,3,3,233,23,At Risk,1,At Risk
17147,23,81,1714.59,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17148,52,9,124.88,3,1,1,311,31,About To Sleep,1,At Risk
17152,195,14,1689.5,1,2,4,124,12,Hibernating,3,Churned (Lost)
17153,24,14,213.78,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
17154,75,23,329.34,2,2,2,222,22,Hibernating,1,At Risk
17155,18,20,251.7,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
17157,8,13,319.0,5,1,2,512,51,New Customers,0,Loyal Customers
17158,32,67,1266.97,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17159,22,101,1538.88,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17160,31,229,3518.03,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17162,29,104,1715.46,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17163,22,5,293.1,4,1,2,412,41,Promising,0,Loyal Customers
17164,33,144,2467.35,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17165,284,10,158.68,1,1,1,111,11,Hibernating,3,Churned (Lost)
17166,39,12,206.34,3,1,1,311,31,About To Sleep,1,At Risk
17169,58,54,835.78,3,3,3,333,33,Need Attention,1,At Risk
17171,289,16,224.91,1,2,1,121,12,Hibernating,3,Churned (Lost)
17172,79,15,317.76,2,2,2,222,22,Hibernating,1,At Risk
17173,5,86,3766.6,5,4,5,545,54,Champions,0,Loyal Customers
17174,218,4,59.9,1,1,1,111,11,Hibernating,3,Churned (Lost)
17175,44,63,1443.69,3,4,4,344,34,Loyal Customers,0,Loyal Customers
17176,202,15,306.13,1,2,2,122,12,Hibernating,3,Churned (Lost)
17179,178,80,711.79,2,4,3,243,24,At Risk,1,At Risk
17180,56,128,796.03,3,5,3,353,35,Loyal Customers,0,Loyal Customers
17181,57,23,239.92,3,2,1,321,32,About To Sleep,1,At Risk
17183,8,73,3347.31,5,4,5,545,54,Champions,0,Loyal Customers
17186,47,2,144.0,3,1,1,311,31,About To Sleep,1,At Risk
17187,227,10,203.95,1,1,1,111,11,Hibernating,3,Churned (Lost)
17188,11,84,2474.23,5,4,5,545,54,Champions,0,Loyal Customers
17189,106,61,384.4,2,4,2,242,24,At Risk,1,At Risk
17190,59,19,444.74,3,2,2,322,32,About To Sleep,1,At Risk
17191,28,237,2095.13,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17193,36,32,1699.3000000000002,3,3,4,334,33,Need Attention,0,Loyal Customers
17194,274,29,262.62,1,3,2,132,13,At Risk,3,Churned (Lost)
17197,30,29,1013.01,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
17198,24,96,692.22,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17201,54,40,342.63,3,3,2,332,33,Need Attention,1,At Risk
17203,36,152,3563.85,3,5,5,355,35,Loyal Customers,0,Loyal Customers
17204,175,57,1564.56,2,3,4,234,23,At Risk,1,At Risk
17205,54,13,384.08,3,1,2,312,31,About To Sleep,1,At Risk
17206,53,7,204.24,3,1,1,311,31,About To Sleep,1,At Risk
17211,27,211,2317.2200000000003,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17212,253,4,226.85,1,1,1,111,11,Hibernating,3,Churned (Lost)
17213,40,157,2781.23,3,5,5,355,35,Loyal Customers,0,Loyal Customers
17214,60,103,1069.12,3,4,4,344,34,Loyal Customers,0,Loyal Customers
17217,234,9,113.5,1,1,1,111,11,Hibernating,3,Churned (Lost)
17218,4,274,1960.72,5,5,4,554,55,Champions,0,Loyal Customers
17219,32,25,114.23,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
17220,24,472,3198.25,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17221,7,63,335.13,5,4,2,542,54,Champions,0,Loyal Customers
17222,65,28,354.15,3,2,2,322,32,About To Sleep,1,At Risk
17223,310,49,426.79,1,3,2,132,13,At Risk,3,Churned (Lost)
17226,309,21,393.49,1,2,2,122,12,Hibernating,3,Churned (Lost)
17227,19,47,939.32,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
17228,16,208,1906.09,4,5,4,454,45,Loyal Customers,0,Loyal Customers
17229,96,47,318.76,2,3,2,232,23,At Risk,1,At Risk
17230,264,69,3638.41,1,4,5,145,14,At Risk,3,Churned (Lost)
17231,12,541,3174.32,5,5,5,555,55,Champions,0,Loyal Customers
17232,3,36,421.52,5,3,2,532,53,Potential Loyalists,0,Loyal Customers
17233,35,25,190.88,3,2,1,321,32,About To Sleep,0,Loyal Customers
17234,183,14,149.89,1,2,1,121,12,Hibernating,1,At Risk
17235,25,29,550.06,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
17236,13,105,916.13,5,4,3,543,54,Champions,0,Loyal Customers
17237,11,19,314.69,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
17238,3,566,3744.65,5,5,5,555,55,Champions,0,Loyal Customers
17239,313,15,382.5,1,2,2,122,12,Hibernating,3,Churned (Lost)
17242,108,40,1135.04,2,3,4,234,23,At Risk,1,At Risk
17243,1,400,8676.85,5,5,5,555,55,Champions,0,Loyal Customers
17244,53,31,954.9,3,3,4,334,33,Need Attention,1,At Risk
17245,205,9,171.45,1,1,1,111,11,Hibernating,3,Churned (Lost)
17247,15,55,282.19,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
17248,120,69,318.65,2,4,2,242,24,At Risk,1,At Risk
17250,4,57,384.52,5,3,2,532,53,Potential Loyalists,0,Loyal Customers
17251,363,39,283.28000000000003,1,3,2,132,13,At Risk,3,Churned (Lost)
17252,117,87,353.86,2,4,2,242,24,At Risk,1,At Risk
17253,18,18,178.26,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
17254,5,112,272.44,5,4,2,542,54,Champions,0,Loyal Customers
17255,41,78,298.41,3,4,2,342,34,Loyal Customers,0,Loyal Customers
17256,107,16,240.0,2,2,1,221,22,Hibernating,1,At Risk
17259,148,124,603.37,2,5,3,253,25,Can't Lose,1,At Risk
17262,52,12,1253.36,3,1,4,314,31,About To Sleep,1,At Risk
17263,208,23,63.440000000000005,1,2,1,121,12,Hibernating,3,Churned (Lost)
17265,139,127,562.9,2,5,3,253,25,Can't Lose,1,At Risk
17266,2,80,310.64,5,4,2,542,54,Champions,0,Loyal Customers
17267,127,38,317.62,2,3,2,232,23,At Risk,1,At Risk
17268,108,6,763.64,2,1,3,213,21,Hibernating,1,At Risk
17272,42,114,2148.63,3,4,5,345,34,Loyal Customers,0,Loyal Customers
17274,35,27,111.98,3,2,1,321,32,About To Sleep,0,Loyal Customers
17277,228,69,1065.35,1,4,4,144,14,At Risk,3,Churned (Lost)
17278,241,15,246.04,1,2,1,121,12,Hibernating,3,Churned (Lost)
17279,58,9,187.83,3,1,1,311,31,About To Sleep,1,At Risk
17282,130,94,1703.41,2,4,4,244,24,At Risk,1,At Risk
17284,60,292,1652.58,3,5,4,354,35,Loyal Customers,0,Loyal Customers
17286,22,45,153.92,4,3,1,431,43,Potential Loyalists,0,Loyal Customers
17287,26,124,1064.11,4,5,4,454,45,Loyal Customers,0,Loyal Customers
17288,9,142,1419.73,5,5,4,554,55,Champions,0,Loyal Customers
17289,32,111,944.41,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17290,4,102,525.24,5,4,3,543,54,Champions,0,Loyal Customers
17291,308,1,550.8000000000001,1,1,3,113,11,Hibernating,3,Churned (Lost)
17293,8,135,1875.11,5,5,4,554,55,Champions,0,Loyal Customers
17295,29,69,556.95,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17297,17,51,131.78,4,3,1,431,43,Potential Loyalists,0,Loyal Customers
17298,101,30,498.42,2,3,3,233,23,At Risk,1,At Risk
17299,12,57,669.11,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
17301,21,66,197.63,4,4,1,441,44,Loyal Customers,0,Loyal Customers
17302,15,79,1135.63,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17303,361,53,250.04,1,3,1,131,13,At Risk,3,Churned (Lost)
17306,11,66,8631.31,5,4,5,545,54,Champions,0,Loyal Customers
17309,95,12,82.75,2,1,1,211,21,Hibernating,1,At Risk
17311,78,55,1384.85,2,3,4,234,23,At Risk,1,At Risk
17312,139,14,644.3,2,2,3,223,22,Hibernating,1,At Risk
17313,31,24,2328.84,4,2,5,425,42,Potential Loyalists,0,Loyal Customers
17314,25,131,2527.92,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17315,2,473,6292.26,5,5,5,555,55,Champions,0,Loyal Customers
17317,46,9,2600.34,3,1,5,315,31,About To Sleep,1,At Risk
17320,100,73,1200.62,2,4,4,244,24,At Risk,1,At Risk
17321,8,107,700.86,5,4,3,543,54,Champions,0,Loyal Customers
17323,15,200,921.07,4,5,3,453,45,Loyal Customers,0,Loyal Customers
17324,18,50,990.23,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
17325,280,6,96.8,1,1,1,111,11,Hibernating,3,Churned (Lost)
17329,14,33,523.11,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
17330,23,6,363.9,4,1,2,412,41,Promising,0,Loyal Customers
17331,124,1,175.2,2,1,1,211,21,Hibernating,1,At Risk
17333,86,28,494.25,2,2,3,223,22,Hibernating,1,At Risk
17334,302,11,307.02,1,1,2,112,11,Hibernating,3,Churned (Lost)
17337,151,543,2027.87,2,5,4,254,25,Can't Lose,0,Loyal Customers
17338,17,753,6643.93,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17339,94,9,243.36,2,1,1,211,21,Hibernating,1,At Risk
17340,30,407,12353.29,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17341,157,183,781.36,2,5,3,253,25,Can't Lose,1,At Risk
17343,355,17,193.64,1,2,1,121,12,Hibernating,3,Churned (Lost)
17344,46,32,160.57,3,3,1,331,33,Need Attention,1,At Risk
17345,15,87,537.74,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17346,4,500,2676.56,5,5,5,555,55,Champions,0,Loyal Customers
17347,86,1,228.96,2,1,1,211,21,Hibernating,1,At Risk
17348,15,215,1159.52,4,5,4,454,45,Loyal Customers,0,Loyal Customers
17349,179,9,110.75,2,1,1,211,21,Hibernating,1,At Risk
17350,8,71,1286.07,5,4,4,544,54,Champions,0,Loyal Customers
17351,36,27,587.15,3,2,3,323,32,About To Sleep,0,Loyal Customers
17353,129,8,1740.0,2,1,4,214,21,Hibernating,1,At Risk
17354,51,16,1393.06,3,2,4,324,32,About To Sleep,1,At Risk
17356,312,19,178.22,1,2,1,121,12,Hibernating,3,Churned (Lost)
17357,24,45,388.14,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
17358,303,59,365.85,1,4,2,142,14,At Risk,3,Churned (Lost)
17359,11,15,127.86,5,2,1,521,52,Potential Loyalists,0,Loyal Customers
17360,17,132,585.79,4,5,3,453,45,Loyal Customers,0,Loyal Customers
17361,49,29,488.2,3,3,2,332,33,Need Attention,1,At Risk
17362,239,35,312.23,1,3,2,132,13,At Risk,3,Churned (Lost)
17364,1,411,4481.18,5,5,5,555,55,Champions,0,Loyal Customers
17365,13,468,4801.56,5,5,5,555,55,Champions,0,Loyal Customers
17367,238,34,168.4,1,3,1,131,13,At Risk,3,Churned (Lost)
17368,23,111,1912.67,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17370,73,33,446.18,2,3,2,232,23,At Risk,1,At Risk
17371,17,87,423.89,4,4,2,442,44,Loyal Customers,0,Loyal Customers
17372,41,253,1342.68,3,5,4,354,35,Loyal Customers,0,Loyal Customers
17373,40,57,646.92,3,3,3,333,33,Need Attention,0,Loyal Customers
17374,219,28,495.77,1,2,3,123,12,Hibernating,3,Churned (Lost)
17375,199,69,400.1,1,4,2,142,14,At Risk,3,Churned (Lost)
17376,71,24,203.2,3,2,1,321,32,About To Sleep,1,At Risk
17377,24,418,4100.92,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17379,11,83,404.66,5,4,2,542,54,Champions,0,Loyal Customers
17381,9,109,20275.61,5,4,5,545,54,Champions,0,Loyal Customers
17382,65,2,65.4,3,1,1,311,31,About To Sleep,1,At Risk
17383,4,51,199.29,5,3,1,531,53,Potential Loyalists,0,Loyal Customers
17384,19,15,336.4,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
17385,15,47,261.11,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
17386,8,28,2686.42,5,2,5,525,52,Potential Loyalists,0,Loyal Customers
17387,20,78,784.11,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17388,78,15,1259.56,2,2,4,224,22,Hibernating,1,At Risk
17389,1,213,31833.68,5,5,5,555,55,Champions,0,Loyal Customers
17391,164,3,508.8,2,1,3,213,21,Hibernating,1,At Risk
17392,307,62,457.91,1,4,2,142,14,At Risk,3,Churned (Lost)
17394,219,4,203.87,1,1,1,111,11,Hibernating,3,Churned (Lost)
17396,39,27,7330.8,3,2,5,325,32,About To Sleep,0,Loyal Customers
17397,22,92,696.41,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17398,115,38,653.38,2,3,3,233,23,At Risk,1,At Risk
17400,126,213,2129.96,2,5,5,255,25,Can't Lose,1,At Risk
17402,5,59,2633.85,5,4,5,545,54,Champions,0,Loyal Customers
17403,36,33,281.62,3,3,2,332,33,Need Attention,0,Loyal Customers
17404,4,198,31906.82,5,5,5,555,55,Champions,0,Loyal Customers
17405,1,82,1031.41,5,4,4,544,54,Champions,0,Loyal Customers
17406,333,113,2200.42,1,4,5,145,14,At Risk,3,Churned (Lost)
17408,163,2,32.65,2,1,1,211,21,Hibernating,1,At Risk
17409,185,13,771.85,1,1,3,113,11,Hibernating,1,At Risk
17410,16,64,1214.72,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17411,12,41,778.94,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
17412,3,66,1258.06,5,4,4,544,54,Champions,0,Loyal Customers
17414,44,6,778.0,3,1,3,313,31,About To Sleep,1,At Risk
17415,80,14,507.84,2,2,3,223,22,Hibernating,1,At Risk
17416,30,269,6893.42,4,5,5,455,45,Loyal Customers,0,Loyal Customers
17418,42,30,463.46,3,3,2,332,33,Need Attention,0,Loyal Customers
17419,11,206,4226.57,5,5,5,555,55,Champions,0,Loyal Customers
17420,50,30,598.83,3,3,3,333,33,Need Attention,1,At Risk
17422,16,117,1979.37,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17423,46,26,698.41,3,2,3,323,32,About To Sleep,1,At Risk
17425,19,43,759.17,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
17426,8,271,5037.26,5,5,5,555,55,Champions,0,Loyal Customers
17427,72,2,100.8,3,1,1,311,31,About To Sleep,1,At Risk
17428,1,328,17256.85,5,5,5,555,55,Champions,0,Loyal Customers
17429,128,39,524.9200000000001,2,3,3,233,23,At Risk,1,At Risk
17430,33,14,265.76,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
17431,313,43,403.3,1,3,2,132,13,At Risk,3,Churned (Lost)
17432,18,48,365.76,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
17433,88,54,303.16,2,3,2,232,23,At Risk,1,At Risk
17434,2,134,2373.82,5,5,5,555,55,Champions,0,Loyal Customers
17436,2,9,216.3,5,1,1,511,51,New Customers,0,Loyal Customers
17438,254,17,388.4500000000001,1,2,2,122,12,Hibernating,3,Churned (Lost)
17440,157,5,186.42,2,1,1,211,21,Hibernating,1,At Risk
17442,37,135,2248.56,3,5,5,355,35,Loyal Customers,0,Loyal Customers
17443,220,1,534.24,1,1,3,113,11,Hibernating,3,Churned (Lost)
17444,148,135,2940.04,2,5,5,255,25,Can't Lose,1,At Risk
17446,177,9,120.9,2,1,1,211,21,Hibernating,1,At Risk
17447,40,36,541.53,3,3,3,333,33,Need Attention,0,Loyal Customers
17449,2,277,2520.86,5,5,5,555,55,Champions,0,Loyal Customers
17450,8,337,194550.79,5,5,5,555,55,Champions,2,Super VIP (Whales)
17451,1,100,1721.4,5,4,4,544,54,Champions,0,Loyal Customers
17453,18,19,486.72,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
17454,192,61,517.53,1,4,3,143,14,At Risk,3,Churned (Lost)
17455,204,8,131.7,1,1,1,111,11,Hibernating,3,Churned (Lost)
17456,365,17,249.86,1,2,1,121,12,Hibernating,3,Churned (Lost)
17457,127,19,1737.7,2,2,4,224,22,Hibernating,1,At Risk
17458,15,54,316.5,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
17459,43,111,657.3,3,4,3,343,34,Loyal Customers,0,Loyal Customers
17460,94,29,622.4300000000001,2,3,3,233,23,At Risk,1,At Risk
17461,23,111,757.46,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17462,60,27,675.69,3,2,3,323,32,About To Sleep,1,At Risk
17463,16,215,1896.41,4,5,4,454,45,Loyal Customers,0,Loyal Customers
17464,158,9,289.96000000000004,2,1,2,212,21,Hibernating,1,At Risk
17466,10,41,763.28,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
17468,10,5,137.0,5,1,1,511,51,New Customers,0,Loyal Customers
17469,16,88,1870.97,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17470,45,78,1125.07,3,4,4,344,34,Loyal Customers,0,Loyal Customers
17472,191,181,710.29,1,5,3,153,15,Can't Lose,3,Churned (Lost)
17475,79,14,194.37,2,2,1,221,22,Hibernating,1,At Risk
17480,78,29,511.82,2,3,3,233,23,At Risk,1,At Risk
17481,4,82,1255.59,5,4,4,544,54,Champions,0,Loyal Customers
17483,65,21,414.04,3,2,2,322,32,About To Sleep,1,At Risk
17486,261,24,396.87,1,2,2,122,12,Hibernating,3,Churned (Lost)
17489,59,29,376.64,3,3,2,332,33,Need Attention,1,At Risk
17490,1,76,2092.32,5,4,5,545,54,Champions,0,Loyal Customers
17491,1,109,3558.87,5,4,5,545,54,Champions,0,Loyal Customers
17492,248,12,374.57,1,1,2,112,11,Hibernating,3,Churned (Lost)
17495,8,27,497.56,5,2,3,523,52,Potential Loyalists,0,Loyal Customers
17496,359,10,271.05,1,1,2,112,11,Hibernating,3,Churned (Lost)
17498,76,17,272.22,2,2,2,222,22,Hibernating,1,At Risk
17499,290,40,622.88,1,3,3,133,13,At Risk,3,Churned (Lost)
17500,17,5,1138.0,4,1,4,414,41,Promising,0,Loyal Customers
17501,221,18,288.6,1,2,2,122,12,Hibernating,3,Churned (Lost)
17502,9,28,689.1,5,2,3,523,52,Potential Loyalists,0,Loyal Customers
17503,3,38,558.96,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
17504,206,127,2997.03,1,5,5,155,15,Can't Lose,3,Churned (Lost)
17505,162,52,1145.84,2,3,4,234,23,At Risk,1,At Risk
17506,76,14,302.2,2,2,2,222,22,Hibernating,1,At Risk
17507,262,88,605.58,1,4,3,143,14,At Risk,3,Churned (Lost)
17508,281,22,387.31,1,2,2,122,12,Hibernating,3,Churned (Lost)
17509,58,366,6115.14,3,5,5,355,35,Loyal Customers,0,Loyal Customers
17510,25,20,308.48,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
17511,3,963,91062.38,5,5,5,555,55,Champions,2,Super VIP (Whales)
17512,29,105,2924.99,4,4,5,445,44,Loyal Customers,0,Loyal Customers
17513,72,6,513.2,3,1,3,313,31,About To Sleep,1,At Risk
17514,128,40,208.65,2,3,1,231,23,At Risk,1,At Risk
17515,31,87,639.02,4,4,3,443,44,Loyal Customers,0,Loyal Customers
17516,15,137,768.08,4,5,3,453,45,Loyal Customers,0,Loyal Customers
17517,309,11,153.94,1,1,1,111,11,Hibernating,3,Churned (Lost)
17519,17,82,1844.02,4,4,4,444,44,Loyal Customers,0,Loyal Customers
17520,54,30,546.81,3,3,3,333,33,Need Attention,1,At Risk
17521,30,45,723.2099999999999,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
17522,2,73,1070.71,5,4,4,544,54,Champions,0,Loyal Customers
17523,11,33,652.74,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
17524,361,6,145.0,1,1,1,111,11,Hibernating,3,Churned (Lost)
17525,360,9,422.7000000000001,1,1,2,112,11,Hibernating,3,Churned (Lost)
17526,5,19,1195.9,5,2,4,524,52,Potential Loyalists,0,Loyal Customers
17527,54,47,939.37,3,3,3,333,33,Need Attention,1,At Risk
17528,1,253,3628.5,5,5,5,555,55,Champions,0,Loyal Customers
17530,1,394,2385.0,5,5,5,555,55,Champions,0,Loyal Customers
17531,190,14,296.7,1,2,2,122,12,Hibernating,3,Churned (Lost)
17534,54,9,223.36,3,1,1,311,31,About To Sleep,1,At Risk
17535,280,13,164.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
17536,177,3,76.5,2,1,1,211,21,Hibernating,1,At Risk
17537,30,75,897.62,4,4,3,443,44,Loyal Customers,0,Loyal Customers
